contatore;date;value
1354687;31/12/2019 15:45;11.36
1354687;31/12/2019 16:00;10.08
1354687;31/12/2019 16:15;8.8
1354687;31/12/2019 16:30;8.8
1354687;31/12/2019 16:45;9.12
1354687;31/12/2019 17:00;9.28
1354687;31/12/2019 17:15;9.44
1354687;31/12/2019 17:30;9.6
1354687;31/12/2019 17:45;6.56
1354687;31/12/2019 18:00;7.36
1354687;31/12/2019 18:15;10.4
1354687;31/12/2019 18:30;12.16
1354687;31/12/2019 18:45;12.96
1354687;31/12/2019 19:00;14.72
1354687;31/12/2019 19:15;12.8
1354687;31/12/2019 19:30;13.76
1354687;31/12/2019 19:45;13.92
1354687;31/12/2019 20:00;14.88
1354687;31/12/2019 20:15;15.52
1354687;31/12/2019 20:30;13.6
1354687;31/12/2019 20:45;12.48
1354687;31/12/2019 21:00;11.68
1354687;31/12/2019 21:15;13.44
1354687;31/12/2019 21:30;13.28
1354687;31/12/2019 21:45;13.76
1354687;31/12/2019 22:00;12.48
1354687;31/12/2019 22:15;12.16
1354687;31/12/2019 22:30;12.48
1354687;31/12/2019 22:45;10.72
1354687;31/12/2019 23:00;9.6
1354687;31/12/2019 23:15;8.64
1354687;31/12/2019 23:30;8.64
1354687;31/12/2019 23:45;7.36
1354688;23/12/2019 23:15;4
1354688;23/12/2019 23:30;5.28
1354688;23/12/2019 23:45;5.12
1354688;24/12/2019 00:00;4.16
1354688;24/12/2019 00:15;3.68
1354688;24/12/2019 00:30;3.36
1354688;24/12/2019 00:45;2.72
1354688;24/12/2019 01:00;2.56
1354688;24/12/2019 01:15;2.72
1354688;24/12/2019 01:30;2.4
1354688;24/12/2019 01:45;2.56
1354688;24/12/2019 02:00;2.4
1354688;24/12/2019 02:15;2.4
1354688;24/12/2019 02:30;2.24
1354688;24/12/2019 02:45;2.72
1354688;24/12/2019 03:00;2.24
1354688;24/12/2019 03:15;2.24
1354688;24/12/2019 03:30;2.4
1354688;24/12/2019 03:45;2.56
1354688;24/12/2019 04:00;2.56
1354688;24/12/2019 04:15;2.56
1354688;24/12/2019 04:30;2.4
1354688;24/12/2019 04:45;2.4
1354688;24/12/2019 05:00;2.56
1354688;24/12/2019 05:15;2.56
1354688;24/12/2019 05:30;2.4
1354688;24/12/2019 05:45;2.56
1354688;24/12/2019 06:00;2.56
1354688;24/12/2019 06:15;2.72
1354688;24/12/2019 06:30;2.56
1354688;24/12/2019 06:45;2.24
1354688;24/12/2019 07:00;1.92
1354688;24/12/2019 07:15;2.72
1354688;24/12/2019 07:30;2.24
1354688;24/12/2019 07:45;2.4
1354688;24/12/2019 08:00;2.24
1354688;24/12/2019 08:15;2.4
1354688;24/12/2019 08:30;2.08
1354688;24/12/2019 08:45;2.08
1354688;24/12/2019 09:00;1.76
1354688;24/12/2019 09:15;2.4
1354688;24/12/2019 09:30;2.24
1354688;24/12/2019 09:45;2.08
1354688;24/12/2019 10:00;2.08
1354688;24/12/2019 10:15;2.4
1354688;24/12/2019 10:30;2.08
1354688;24/12/2019 10:45;2.4
1354688;24/12/2019 11:00;1.92
1354688;24/12/2019 11:15;2.24
1354688;24/12/2019 11:30;2.08
1354688;24/12/2019 11:45;2.4
1354688;24/12/2019 12:00;3.36
1354688;24/12/2019 12:15;4.16
1354688;24/12/2019 12:30;4.16
1354688;24/12/2019 12:45;4.16
1354688;24/12/2019 13:00;4
1354688;24/12/2019 13:15;3.84
1354688;24/12/2019 13:30;3.04
1354688;24/12/2019 13:45;3.84
1354688;24/12/2019 14:00;4.16
1354688;24/12/2019 14:15;3.52
1354688;24/12/2019 14:30;3.84
1354688;24/12/2019 14:45;4.8
1354688;24/12/2019 15:00;4.8
1354688;24/12/2019 15:15;4.48
1354688;24/12/2019 15:30;4.16
1354688;24/12/2019 15:45;5.28
1354688;24/12/2019 16:00;5.28
1354688;24/12/2019 16:15;6.72
1354688;24/12/2019 16:30;5.12
1354688;24/12/2019 16:45;3.68
1354688;24/12/2019 17:00;3.2
1354688;24/12/2019 17:15;2.88
1354688;24/12/2019 17:30;2.72
1354688;24/12/2019 17:45;2.56
1354688;24/12/2019 18:00;2.56
1354688;24/12/2019 18:15;3.04
1354688;24/12/2019 18:30;3.68
1354688;24/12/2019 18:45;4.16
1354688;24/12/2019 19:00;3.84
1354688;24/12/2019 19:15;3.84
1354688;24/12/2019 19:30;3.68
1354688;24/12/2019 19:45;3.52
1354688;24/12/2019 20:00;4.32
1354688;24/12/2019 20:15;6.24
1354688;24/12/2019 20:30;6.24
1354688;24/12/2019 20:45;6.24
1354688;24/12/2019 21:00;5.6
1354688;24/12/2019 21:15;5.44
1354688;24/12/2019 21:30;7.36
1354688;24/12/2019 21:45;7.2
1354688;24/12/2019 22:00;7.36
1354688;24/12/2019 22:15;7.2
1354688;24/12/2019 22:30;7.52
1354688;24/12/2019 22:45;7.36
1354688;24/12/2019 23:00;7.36
1354688;24/12/2019 23:15;6.88
1354688;24/12/2019 23:30;6.88
1354688;24/12/2019 23:45;5.76
1354688;25/12/2019 00:00;5.28
1354688;25/12/2019 00:15;4.32
1354688;25/12/2019 00:30;3.52
1354688;25/12/2019 00:45;3.68
1354688;25/12/2019 01:00;3.84
1354688;25/12/2019 01:15;2.72
1354688;25/12/2019 01:30;3.36
1354688;25/12/2019 01:45;4.16
1354688;25/12/2019 02:00;4
1354688;25/12/2019 02:15;3.84
1354688;25/12/2019 02:30;2.56
1354688;25/12/2019 02:45;2.4
1354688;25/12/2019 03:00;3.2
1354688;25/12/2019 03:15;2.56
1354688;25/12/2019 03:30;2.72
1354688;25/12/2019 03:45;3.04
1354688;25/12/2019 04:00;2.56
1354688;25/12/2019 04:15;2.4
1354688;25/12/2019 04:30;2.56
1354688;25/12/2019 04:45;2.4
1354688;25/12/2019 05:00;2.24
1354688;25/12/2019 05:15;2.08
1354688;25/12/2019 05:30;2.08
1354688;25/12/2019 05:45;2.08
1354688;25/12/2019 06:00;2.24
1354688;25/12/2019 06:15;1.92
1354688;25/12/2019 06:30;2.08
1354688;25/12/2019 06:45;2.4
1354688;25/12/2019 07:00;1.92
1354688;25/12/2019 07:15;1.92
1354688;25/12/2019 07:30;1.92
1354688;25/12/2019 07:45;1.92
1354688;25/12/2019 08:00;1.92
1354688;25/12/2019 08:15;2.08
1354688;25/12/2019 08:30;2.24
1354688;25/12/2019 08:45;2.4
1354688;25/12/2019 09:00;1.92
1354688;25/12/2019 09:15;1.92
1354688;25/12/2019 09:30;1.92
1354688;25/12/2019 09:45;2.24
1354688;25/12/2019 10:00;2.4
1354688;25/12/2019 10:15;2.24
1354688;25/12/2019 10:30;2.08
1354688;25/12/2019 10:45;2.08
1354688;25/12/2019 11:00;2.24
1354688;25/12/2019 11:15;2.56
1354688;25/12/2019 11:30;3.52
1354688;25/12/2019 11:45;3.36
1354688;25/12/2019 12:00;3.2
1354688;25/12/2019 12:15;3.2
1354688;25/12/2019 12:30;4.48
1354688;25/12/2019 12:45;4.16
1354688;25/12/2019 13:00;4
1354688;25/12/2019 13:15;3.68
1354688;25/12/2019 13:30;4.16
1354688;25/12/2019 13:45;4
1354688;25/12/2019 14:00;3.68
1354688;25/12/2019 14:15;4.48
1354688;25/12/2019 14:30;3.36
1354688;25/12/2019 14:45;3.84
1354688;25/12/2019 15:00;3.52
1354688;25/12/2019 15:15;3.52
1354688;25/12/2019 15:30;3.36
1354688;25/12/2019 15:45;3.68
1354688;25/12/2019 16:00;3.52
1354688;25/12/2019 16:15;4
1354688;25/12/2019 16:30;3.36
1354688;25/12/2019 16:45;2.56
1354688;25/12/2019 17:00;2.4
1354688;25/12/2019 17:15;2.72
1354688;25/12/2019 17:30;2.88
1354688;25/12/2019 17:45;2.72
1354688;25/12/2019 18:00;3.36
1354688;25/12/2019 18:15;3.2
1354688;25/12/2019 18:30;3.36
1354688;25/12/2019 18:45;3.84
1354688;25/12/2019 19:00;3.04
1354688;25/12/2019 19:15;2.88
1354688;25/12/2019 19:30;3.2
1354688;25/12/2019 19:45;3.52
1354688;25/12/2019 20:00;3.52
1354688;25/12/2019 20:15;3.2
1354688;25/12/2019 20:30;3.68
1354688;25/12/2019 20:45;2.88
1354688;25/12/2019 21:00;3.36
1354688;25/12/2019 21:15;2.88
1354688;25/12/2019 21:30;2.88
1354688;25/12/2019 21:45;3.04
1354688;25/12/2019 22:00;2.88
1354688;25/12/2019 22:15;2.56
1354688;25/12/2019 22:30;2.88
1354688;25/12/2019 22:45;2.88
1354688;25/12/2019 23:00;3.2
1354688;25/12/2019 23:15;3.84
1354688;25/12/2019 23:30;3.84
1354688;25/12/2019 23:45;3.52
1354688;26/12/2019 00:00;3.52
1354688;26/12/2019 00:15;3.36
1354688;26/12/2019 00:30;3.36
1354688;26/12/2019 00:45;3.68
1354688;26/12/2019 01:00;3.52
1354688;26/12/2019 01:15;3.52
1354688;26/12/2019 01:30;3.68
1354688;26/12/2019 01:45;3.2
1354688;26/12/2019 02:00;3.36
1354688;26/12/2019 02:15;3.04
1354688;26/12/2019 02:30;2.88
1354688;26/12/2019 02:45;2.72
1354688;26/12/2019 03:00;2.88
1354688;26/12/2019 03:15;2.88
1354688;26/12/2019 03:30;2.72
1354688;26/12/2019 03:45;2.72
1354688;26/12/2019 04:00;2.72
1354688;26/12/2019 04:15;2.56
1354688;26/12/2019 04:30;2.24
1354688;26/12/2019 04:45;2.08
1354688;26/12/2019 05:00;1.92
1354688;26/12/2019 05:15;1.92
1354688;26/12/2019 05:30;1.92
1354688;26/12/2019 05:45;1.76
1354688;26/12/2019 06:00;1.92
1354688;26/12/2019 06:15;1.6
1354688;26/12/2019 06:30;1.44
1354688;26/12/2019 06:45;1.76
1354688;26/12/2019 07:00;1.76
1354688;26/12/2019 07:15;1.76
1354688;26/12/2019 07:30;1.76
1354688;26/12/2019 07:45;1.92
1354688;26/12/2019 08:00;1.92
1354688;26/12/2019 08:15;2.24
1354688;26/12/2019 08:30;2.88
1354688;26/12/2019 08:45;2.56
1354688;26/12/2019 09:00;2.08
1354688;26/12/2019 09:15;2.08
1354688;26/12/2019 09:30;1.92
1354688;26/12/2019 09:45;1.6
1354688;26/12/2019 10:00;1.28
1354688;26/12/2019 10:15;1.6
1354688;26/12/2019 10:30;1.6
1354688;26/12/2019 10:45;2.08
1354688;26/12/2019 11:00;3.04
1354688;26/12/2019 11:15;2.24
1354688;26/12/2019 11:30;1.92
1354688;26/12/2019 11:45;1.76
1354688;26/12/2019 12:00;1.6
1354688;26/12/2019 12:15;1.92
1354688;26/12/2019 12:30;1.6
1354688;26/12/2019 12:45;1.76
1354688;26/12/2019 13:00;1.6
1354688;26/12/2019 13:15;1.76
1354688;26/12/2019 13:30;1.76
1354688;26/12/2019 13:45;1.92
1354688;26/12/2019 14:00;1.76
1354688;26/12/2019 14:15;2.4
1354688;26/12/2019 14:30;3.2
1354688;26/12/2019 14:45;3.52
1354688;26/12/2019 15:00;3.2
1354688;26/12/2019 15:15;3.04
1354688;26/12/2019 15:30;3.04
1354688;26/12/2019 15:45;3.36
1354688;26/12/2019 16:00;3.04
1354688;26/12/2019 16:15;3.36
1354688;26/12/2019 16:30;3.2
1354688;26/12/2019 16:45;3.68
1354688;26/12/2019 17:00;2.08
1354688;26/12/2019 17:15;2.08
1354688;26/12/2019 17:30;1.76
1354688;26/12/2019 17:45;1.92
1354688;26/12/2019 18:00;2.08
1354688;26/12/2019 18:15;1.76
1354688;26/12/2019 18:30;2.08
1354688;26/12/2019 18:45;3.04
1354688;26/12/2019 19:00;3.36
1354688;26/12/2019 19:15;3.52
1354688;26/12/2019 19:30;3.84
1354688;26/12/2019 19:45;4
1354688;26/12/2019 20:00;4
1354688;26/12/2019 20:15;4.16
1354688;26/12/2019 20:30;3.04
1354688;26/12/2019 20:45;3.04
1354688;26/12/2019 21:00;3.36
1354688;26/12/2019 21:15;3.2
1354688;26/12/2019 21:30;2.56
1354688;26/12/2019 21:45;2.72
1354688;26/12/2019 22:00;2.56
1354688;26/12/2019 22:15;2.88
1354688;26/12/2019 22:30;2.72
1354688;26/12/2019 22:45;3.04
1354688;26/12/2019 23:00;3.68
1354688;26/12/2019 23:15;3.36
1354688;26/12/2019 23:30;3.36
1354688;26/12/2019 23:45;2.56
1354688;27/12/2019 00:00;2.88
1354688;27/12/2019 00:15;3.2
1354688;27/12/2019 00:30;3.04
1354688;27/12/2019 00:45;3.36
1354688;27/12/2019 01:00;2.72
1354688;27/12/2019 01:15;2.88
1354688;27/12/2019 01:30;3.04
1354688;27/12/2019 01:45;2.72
1354688;27/12/2019 02:00;2.4
1354688;27/12/2019 02:15;2.56
1354688;27/12/2019 02:30;2.72
1354688;27/12/2019 02:45;2.88
1354688;27/12/2019 03:00;2.56
1354688;27/12/2019 03:15;2.4
1354688;27/12/2019 03:30;2.56
1354688;27/12/2019 03:45;2.4
1354688;27/12/2019 04:00;2.08
1354688;27/12/2019 04:15;2.24
1354688;27/12/2019 04:30;2.24
1354688;27/12/2019 04:45;2.4
1354688;27/12/2019 05:00;2.4
1354688;27/12/2019 05:15;2.4
1354688;27/12/2019 05:30;2.24
1354688;27/12/2019 05:45;2.08
1354688;27/12/2019 06:00;2.08
1354688;27/12/2019 06:15;1.76
1354688;27/12/2019 06:30;2.08
1354688;27/12/2019 06:45;2.24
1354688;27/12/2019 07:00;2.4
1354688;27/12/2019 07:15;2.56
1354688;27/12/2019 07:30;2.08
1354688;27/12/2019 07:45;2.08
1354688;27/12/2019 08:00;1.92
1354688;27/12/2019 08:15;2.24
1354688;27/12/2019 08:30;2.24
1354688;27/12/2019 08:45;2.56
1354688;27/12/2019 09:00;2.08
1354688;27/12/2019 09:15;2.08
1354688;27/12/2019 09:30;2.24
1354688;27/12/2019 09:45;1.92
1354688;27/12/2019 10:00;3.2
1354688;27/12/2019 10:15;2.56
1354688;27/12/2019 10:30;2.24
1354688;27/12/2019 10:45;1.92
1354688;27/12/2019 11:00;1.12
1354688;27/12/2019 11:15;1.6
1354688;27/12/2019 11:30;1.6
1354688;27/12/2019 11:45;2.4
1354688;27/12/2019 12:00;1.76
1354688;27/12/2019 12:15;2.08
1354688;27/12/2019 12:30;2.08
1354688;27/12/2019 12:45;2.56
1354688;27/12/2019 13:00;2.08
1354688;27/12/2019 13:15;2.56
1354688;27/12/2019 13:30;2.88
1354688;27/12/2019 13:45;3.2
1354688;27/12/2019 14:00;3.04
1354688;27/12/2019 14:15;2.72
1354688;27/12/2019 14:30;1.6
1354688;27/12/2019 14:45;1.92
1354688;27/12/2019 15:00;1.76
1354688;27/12/2019 15:15;1.6
1354688;27/12/2019 15:30;2.24
1354688;27/12/2019 15:45;2.08
1354688;27/12/2019 16:00;1.76
1354688;27/12/2019 16:15;1.92
1354688;27/12/2019 16:30;2.56
1354688;27/12/2019 16:45;2.72
1354688;27/12/2019 17:00;3.2
1354688;27/12/2019 17:15;3.36
1354688;27/12/2019 17:30;3.68
1354688;27/12/2019 17:45;3.84
1354688;27/12/2019 18:00;3.68
1354688;27/12/2019 18:15;3.2
1354688;27/12/2019 18:30;3.04
1354688;27/12/2019 18:45;4
1354688;27/12/2019 19:00;4
1354688;27/12/2019 19:15;4.48
1354688;27/12/2019 19:30;3.84
1354688;27/12/2019 19:45;4.32
1354688;27/12/2019 20:00;3.84
1354688;27/12/2019 20:15;3.36
1354688;27/12/2019 20:30;4.64
1354688;27/12/2019 20:45;4.64
1354688;27/12/2019 21:00;3.84
1354688;27/12/2019 21:15;3.52
1354688;27/12/2019 21:30;3.52
1354688;27/12/2019 21:45;4.16
1354688;27/12/2019 22:00;4
1354688;27/12/2019 22:15;3.84
1354688;27/12/2019 22:30;4.64
1354688;27/12/2019 22:45;4.32
1354688;27/12/2019 23:00;4.16
1354688;27/12/2019 23:15;4.48
1354688;27/12/2019 23:30;4.48
1354688;27/12/2019 23:45;3.68
1354688;28/12/2019 00:00;3.84
1354688;28/12/2019 00:15;3.68
1354688;28/12/2019 00:30;3.2
1354688;28/12/2019 00:45;3.36
1354688;28/12/2019 01:00;3.2
1354688;28/12/2019 01:15;2.72
1354688;28/12/2019 01:30;2.72
1354688;28/12/2019 01:45;2.72
1354688;28/12/2019 02:00;2.88
1354688;28/12/2019 02:15;2.72
1354688;28/12/2019 02:30;2.72
1354688;28/12/2019 02:45;2.88
1354688;28/12/2019 03:00;2.72
1354688;28/12/2019 03:15;2.56
1354688;28/12/2019 03:30;2.4
1354688;28/12/2019 03:45;2.4
1354688;28/12/2019 04:00;2.08
1354688;28/12/2019 04:15;2.56
1354688;28/12/2019 04:30;2.24
1354688;28/12/2019 04:45;2.56
1354688;28/12/2019 05:00;2.4
1354688;28/12/2019 05:15;2.24
1354688;28/12/2019 05:30;2.24
1354688;28/12/2019 05:45;2.08
1354688;28/12/2019 06:00;1.92
1354688;28/12/2019 06:15;2.24
1354688;28/12/2019 06:30;1.6
1354688;28/12/2019 06:45;1.6
1354688;28/12/2019 07:00;1.92
1354688;28/12/2019 07:15;1.92
1354688;28/12/2019 07:30;2.72
1354688;28/12/2019 07:45;2.08
1354688;28/12/2019 08:00;2.24
1354688;28/12/2019 08:15;2.08
1354688;28/12/2019 08:30;1.6
1354688;28/12/2019 08:45;2.56
1354688;28/12/2019 09:00;1.92
1354688;28/12/2019 09:15;1.44
1354688;28/12/2019 09:30;1.76
1354688;28/12/2019 09:45;2.08
1354688;28/12/2019 10:00;1.92
1354688;28/12/2019 10:15;1.76
1354688;28/12/2019 10:30;2.4
1354688;28/12/2019 10:45;1.92
1354688;28/12/2019 11:00;3.04
1354688;28/12/2019 11:15;1.92
1354688;28/12/2019 11:30;2.24
1354688;28/12/2019 11:45;2.56
1354688;28/12/2019 12:00;1.76
1354688;28/12/2019 12:15;1.44
1354688;28/12/2019 12:30;1.44
1354688;28/12/2019 12:45;1.44
1354688;28/12/2019 13:00;1.6
1354688;28/12/2019 13:15;1.44
1354688;28/12/2019 13:30;1.76
1354688;28/12/2019 13:45;1.6
1354688;28/12/2019 14:00;1.6
1354688;28/12/2019 14:15;1.6
1354688;28/12/2019 14:30;1.28
1354688;28/12/2019 14:45;1.6
1354688;28/12/2019 15:00;1.44
1354688;28/12/2019 15:15;1.44
1354688;28/12/2019 15:30;2.08
1354688;28/12/2019 15:45;2.24
1354688;28/12/2019 16:00;2.4
1354688;28/12/2019 16:15;1.92
1354688;28/12/2019 16:30;1.76
1354688;28/12/2019 16:45;2.08
1354688;28/12/2019 17:00;1.76
1354688;28/12/2019 17:15;2.08
1354688;28/12/2019 17:30;1.6
1354688;28/12/2019 17:45;1.76
1354688;28/12/2019 18:00;2.08
1354688;28/12/2019 18:15;1.76
1354688;28/12/2019 18:30;2.08
1354688;28/12/2019 18:45;2.24
1354688;28/12/2019 19:00;2.08
1354688;28/12/2019 19:15;2.4
1354688;28/12/2019 19:30;2.88
1354688;28/12/2019 19:45;4.8
1354688;28/12/2019 20:00;4.96
1354688;28/12/2019 20:15;5.12
1354688;28/12/2019 20:30;5.12
1354688;28/12/2019 20:45;4.8
1354688;28/12/2019 21:00;3.84
1354688;28/12/2019 21:15;3.36
1354688;28/12/2019 21:30;3.2
1354688;28/12/2019 21:45;3.36
1354688;28/12/2019 22:00;3.68
1354688;28/12/2019 22:15;3.52
1354688;28/12/2019 22:30;4.8
1354688;28/12/2019 22:45;5.92
1354688;28/12/2019 23:00;5.44
1354688;28/12/2019 23:15;5.6
1354688;28/12/2019 23:30;4.64
1354688;28/12/2019 23:45;4.96
1354688;29/12/2019 00:00;4.32
1354688;29/12/2019 00:15;4.64
1354688;29/12/2019 00:30;4.16
1354688;29/12/2019 00:45;4.16
1354688;29/12/2019 01:00;4
1354688;29/12/2019 01:15;3.84
1354688;29/12/2019 01:30;3.68
1354688;29/12/2019 01:45;3.68
1354688;29/12/2019 02:00;3.84
1354688;29/12/2019 02:15;2.88
1354688;29/12/2019 02:30;3.2
1354688;29/12/2019 02:45;4
1354688;29/12/2019 03:00;3.04
1354688;29/12/2019 03:15;2.72
1354688;29/12/2019 03:30;2.72
1354688;29/12/2019 03:45;2.72
1354688;29/12/2019 04:00;2.88
1354688;29/12/2019 04:15;2.56
1354688;29/12/2019 04:30;2.24
1354688;29/12/2019 04:45;2.24
1354688;29/12/2019 05:00;2.72
1354688;29/12/2019 05:15;2.72
1354688;29/12/2019 05:30;2.4
1354688;29/12/2019 05:45;2.24
1354688;29/12/2019 06:00;2.08
1354688;29/12/2019 06:15;2.24
1354688;29/12/2019 06:30;2.08
1354688;29/12/2019 06:45;1.92
1354688;29/12/2019 07:00;1.92
1354688;29/12/2019 07:15;1.76
1354688;29/12/2019 07:30;1.92
1354688;29/12/2019 07:45;2.08
1354688;29/12/2019 08:00;1.92
1354688;29/12/2019 08:15;1.76
1354688;29/12/2019 08:30;1.6
1354688;29/12/2019 08:45;2.24
1354688;29/12/2019 09:00;2.56
1354688;29/12/2019 09:15;3.04
1354688;29/12/2019 09:30;1.76
1354688;29/12/2019 09:45;1.76
1354688;29/12/2019 10:00;1.6
1354688;29/12/2019 10:15;1.76
1354688;29/12/2019 10:30;1.28
1354688;29/12/2019 10:45;2.08
1354688;29/12/2019 11:00;1.6
1354688;29/12/2019 11:15;1.76
1354688;29/12/2019 11:30;2.56
1354688;29/12/2019 11:45;3.36
1354688;29/12/2019 12:00;2.08
1354688;29/12/2019 12:15;2.4
1354688;29/12/2019 12:30;2.56
1354688;29/12/2019 12:45;2.4
1354688;29/12/2019 13:00;2.24
1354688;29/12/2019 13:15;3.2
1354688;29/12/2019 13:30;3.2
1354688;29/12/2019 13:45;2.88
1354688;29/12/2019 14:00;2.72
1354688;29/12/2019 14:15;1.92
1354688;29/12/2019 14:30;1.92
1354688;29/12/2019 14:45;2.4
1354688;29/12/2019 15:00;1.92
1354688;29/12/2019 15:15;3.36
1354688;29/12/2019 15:30;3.36
1354688;29/12/2019 15:45;3.2
1354688;29/12/2019 16:00;3.36
1354688;29/12/2019 16:15;3.04
1354688;29/12/2019 16:30;4
1354688;29/12/2019 16:45;4.48
1354688;29/12/2019 17:00;3.2
1354688;29/12/2019 17:15;4.8
1354688;29/12/2019 17:30;4
1354688;29/12/2019 17:45;4.16
1354688;29/12/2019 18:00;4
1354688;29/12/2019 18:15;3.2
1354688;29/12/2019 18:30;3.52
1354688;29/12/2019 18:45;3.52
1354688;29/12/2019 19:00;3.84
1354688;29/12/2019 19:15;3.84
1354688;29/12/2019 19:30;3.04
1354688;29/12/2019 19:45;2.72
1354688;29/12/2019 20:00;2.56
1354688;29/12/2019 20:15;2.4
1354688;29/12/2019 20:30;2.24
1354688;29/12/2019 20:45;2.72
1354688;29/12/2019 21:00;3.04
1354688;29/12/2019 21:15;2.88
1354688;29/12/2019 21:45;0.96
1354688;29/12/2019 22:00;2.88
1354688;29/12/2019 22:15;2.88
1354688;29/12/2019 22:30;2.88
1354688;29/12/2019 22:45;3.36
1354688;29/12/2019 23:00;3.84
1354688;29/12/2019 23:15;3.68
1354688;29/12/2019 23:30;3.52
1354688;29/12/2019 23:45;3.52
1354688;30/12/2019 00:00;3.04
1354688;30/12/2019 00:15;4
1354688;30/12/2019 00:30;2.4
1354688;30/12/2019 00:45;2.72
1354688;30/12/2019 01:00;3.52
1354688;30/12/2019 01:15;2.72
1354688;30/12/2019 01:30;2.56
1354688;30/12/2019 01:45;2.4
1354688;30/12/2019 02:00;2.24
1354688;30/12/2019 02:15;2.08
1354688;30/12/2019 02:30;2.56
1354688;30/12/2019 02:45;2.24
1354688;30/12/2019 03:00;2.08
1354688;30/12/2019 03:15;2.24
1354688;30/12/2019 03:30;2.4
1354688;30/12/2019 03:45;2.4
1354688;30/12/2019 04:00;2.08
1354688;30/12/2019 04:15;1.92
1354688;30/12/2019 04:30;1.92
1354688;30/12/2019 04:45;2.24
1354688;30/12/2019 05:00;2.24
1354688;30/12/2019 05:15;1.76
1354688;30/12/2019 05:30;1.76
1354688;30/12/2019 05:45;2.08
1354688;30/12/2019 06:00;1.92
1354688;30/12/2019 06:15;1.92
1354688;30/12/2019 06:30;1.76
1354688;30/12/2019 06:45;2.08
1354688;30/12/2019 07:00;1.92
1354688;30/12/2019 07:15;2.08
1354688;30/12/2019 07:30;2.56
1354688;30/12/2019 07:45;1.92
1354688;30/12/2019 08:00;2.56
1354688;30/12/2019 08:15;2.4
1354688;30/12/2019 08:30;2.24
1354688;30/12/2019 08:45;2.08
1354688;30/12/2019 09:00;2.56
1354688;30/12/2019 09:15;3.2
1354688;30/12/2019 09:30;2.4
1354688;30/12/2019 09:45;2.08
1354688;30/12/2019 10:00;2.08
1354688;30/12/2019 10:15;2.08
1354688;30/12/2019 10:30;2.08
1354688;30/12/2019 10:45;2.4
1354688;30/12/2019 11:00;3.68
1354688;30/12/2019 11:15;3.04
1354688;30/12/2019 11:30;4.48
1354688;30/12/2019 11:45;2.56
1354688;30/12/2019 12:00;2.24
1354688;30/12/2019 12:15;2.08
1354688;30/12/2019 12:30;2.88
1354688;30/12/2019 12:45;4.16
1354688;30/12/2019 13:00;3.52
1354688;30/12/2019 13:15;3.2
1354688;30/12/2019 13:30;2.88
1354688;30/12/2019 13:45;2.56
1354688;30/12/2019 14:00;2.72
1354688;30/12/2019 14:15;2.4
1354688;30/12/2019 14:30;3.2
1354688;30/12/2019 14:45;2.24
1354688;30/12/2019 15:00;2.08
1354688;30/12/2019 15:15;2.24
1354688;30/12/2019 15:30;2.4
1354688;30/12/2019 15:45;2.72
1354688;30/12/2019 16:00;2.72
1354688;30/12/2019 16:15;4.16
1354688;30/12/2019 16:30;3.52
1354688;30/12/2019 16:45;2.24
1354688;30/12/2019 17:00;2.4
1354688;30/12/2019 17:15;1.92
1354688;30/12/2019 17:30;1.92
1354688;30/12/2019 17:45;2.24
1354688;30/12/2019 18:00;2.56
1354688;30/12/2019 18:15;2.4
1354688;30/12/2019 18:30;2.56
1354688;30/12/2019 18:45;2.72
1354688;30/12/2019 19:00;2.72
1354688;30/12/2019 19:15;2.4
1354688;30/12/2019 19:30;3.84
1354688;30/12/2019 19:45;3.04
1354688;30/12/2019 20:00;2.72
1354688;30/12/2019 20:15;2.72
1354688;30/12/2019 20:30;2.72
1354688;30/12/2019 20:45;3.04
1354688;30/12/2019 21:00;3.68
1354688;30/12/2019 21:15;3.52
1354688;30/12/2019 21:30;4.64
1354688;30/12/2019 21:45;3.84
1354688;30/12/2019 22:00;4.8
1354688;30/12/2019 22:15;5.6
1354688;30/12/2019 22:30;5.12
1354688;30/12/2019 22:45;5.6
1354688;30/12/2019 23:00;4.16
1354688;30/12/2019 23:15;4.16
1354688;30/12/2019 23:30;3.52
1354688;30/12/2019 23:45;3.84
1354688;31/12/2019 00:00;3.52
1354688;31/12/2019 00:15;3.04
1354688;31/12/2019 00:30;3.2
1354688;31/12/2019 00:45;3.36
1354688;31/12/2019 01:00;3.04
1354688;31/12/2019 01:15;2.88
1354688;31/12/2019 01:30;3.04
1354688;31/12/2019 01:45;2.88
1354688;31/12/2019 02:00;2.88
1354688;31/12/2019 02:15;3.52
1354688;31/12/2019 02:30;3.36
1354688;31/12/2019 02:45;4.48
1354688;31/12/2019 03:00;4.32
1354688;31/12/2019 03:15;3.84
